address,dialogue
c53be6,"-[GOTO]
c53bf6,"-[GOTO]
c53c06,"-[GOTO]
c53c16,"-[GOTO]
c53c26,"-[GOTO]
c53c36,"-[GOTO]
c53c46,"--A so-so weapon.c53c5f,"--A decent little weapon.c53c7a,"--A pretty powerful weapon.c53c95,"--A tough, strong weapon!c53caf,"--This one rocks, for sure.c53cc8,"-[GOTO]
c53cd8,"-[GOTO]
-Also, it adds a bit of Speed.c53d00,"-[GOTO]
-It also increases your Speed.c53d21,"-[GOTO]
-It increases your Speed in a big way.c53d46,"-[GOTO]
-It protects you from fire attacks.c53d6a,"-[GOTO]
-It protects you from freeze attacks.c53d8f,"-[GOTO]
-It absorbs the light of a flash attack.c53db8,"-[GOTO]
-It protects you from fire, freeze and flash attacks.c53de8,"-[GOTO]
-It protects you from fire, freeze, flash and paralysis attacks.c53e23,"---It increases his Defense.c53e4f,"-[GOTO]
c53e5f,"-[GOTO]
c53e6f,"-[GOTO]
c53e7f,"-[GOTO]
c53e8f,"-[GOTO]
c53e9f,"-[GOTO]
c53eaf,"-[GOTO]
[GOTO]
c53ec6,"-[GOTO]
[GOTO]
c53edd,"-[GOTO]
[GOTO]
c53ef4,"--To be equipped on -Helps protect from being hypnotized, and Luck goes up.-Of course, Defense also goes up.c53f58,"-[GOTO]
-It has the logo of your favorite baseball team.c53f89,"-[GOTO]
-It makes you feel like the great detective, Sherlock Holmes, when equipped.c53fc9,"-[GOTO]
-It is said to have been given to your friend by a famous player at the ballpark.c5400a,"-[GOTO]
-Should be worn when searching for buried treasure,-or while you are at the construction site.c54055,"-[GOTO]
c54065,"-[GOTO]
c54075,"-[GOTO]
c54085,"-[GOTO]
c54095,"-[GOTO]
c540a5,"-[GOTO]
c540b5,"-[GOTO]
c540c5,"-[GOTO]
c540d5,"-[GOTO]
c540e5,"-[GOTO]
-It increases his Defense.c54106,"-[GOTO]
6[GOTO]
c5411c,"-[GOTO]
24[GOTO]
c54133,"-[GOTO]
50[GOTO]
-100% beef.c54156,"-[GOTO]
40[GOTO]
c5416d,"-[GOTO]
80[GOTO]
-So fresh, it's still warm!c54197,"-[GOTO]
80[GOTO]
-There's even a slice of your favorite cake!c541cb,"--This is a pasta dish which legend holds was a favorite of King Summers the Third-in the 16th century. Back then, there were many great chefs, confident of their-culinary skills, always going to and from Summer's Palace.-Once day, King Summers wife, Anna Summers, said,--Oh what I wouldn't give for some really delicious pasta!- ... ... ...-...Well, let's just leave it at that. The story is too long to go through completely...-but it really is a beautiful, touching tale...[GOTO]
110[GOTO]
c54321,"-[GOTO]
120[GOTO]
c54339,"--This is today's special. It is highly recommended by our chef,-who trained at a five-star restaurant in Paris.[GOTO]
200[GOTO]
c543a4,"--Since it's a really big pizza, everyone can recover about 240 HP when eaten.c543da,"--Replenishes 20 PP.c543f5,"--A dream-like delicacy that is said to grow at the base of trees-in wet, muddy places.-It restores about 80 PP.c54451,"-[GOTO]
300 HP and about 50 PP.c54471,"--When you eat this, it will increase either Speed, Guts, Vitality, IQ or Luck.c544af,"-[GOTO]
60[GOTO]
c544c6,"-[GOTO]
30[GOTO]
c544dd,"--This is the Balloon Monkey's favorite.-It will not help you recover, but-you'll also never run out, 'cause it's a super jumbo pack!c5453e,"--Belch's most favorite food in the whole world.-However... it smells REALLY, really nasty! We're talkin' major stinkage here!c545a1,"-[GOTO]
6[GOTO]
c545b7,"--The highest quality tea, produced by tea expert Mr. Y. Todaar,-who carefully selects only hand-picked tea leaves.-Long ago, only aristocrats at a king's court were allowed to drink this tea.[GOTO]
60[GOTO]
c54660,"--For building a stronger, healthier body.-It gives you a blast of nourishment when you are fatigued.[GOTO]
80[GOTO]
c546bc,"--Soup made from the fin of the sea monster known as Kraken.-This beast lives in the ocean off the shore of Summers.-Very expensive, but a sizable power boost is guaranteed.c54733,"--When you drink it, your PP slightly increases.c5475a,"--This is the most effective thing to take when you catch a cold.c54789,"--This is the best thing to take when you get poisoned.c547b0,"--It increases your IQ when taken.c547cb,"--It increases your Guts when taken.c547e8,"--It increases your Speed when taken.c54806,"--It increases your Vitality when taken.c54826,"--It increases your Luck when taken.c54842,"-[GOTO]
c54852,"-[GOTO]
c54862,"-[GOTO]
c54872,"-[GOTO]
c54882,"-[GOTO]
c54892,"-[GOTO]
c548a2,"-[GOTO]
c548b2,"--It allows you go back stage at the Chaos Theater.-Of course, you can also watch the show using the pass.c548fc,"--Use by sprinkling it over food.-It tastes good with any kind of food, thereby-increasing the recovery power of the food.c54952,"--It's great for those times that you get sunstroke.c54979,"--It helps when you have been poisoned, or you are feeling nauseous.-It also has other uses...[GOTO]
[GOTO]
c549c3,"--May revive a friend who is unconscious.[GOTO]
[GOTO]
[GOTO]
[GOTO]
c549ff,"-; $C54A08
L_C54A08:
-Revives a friend who is unconscious.[GOTO]
[GOTO]
[GOTO]
[GOTO]
c54a08,"-Revives a friend who is unconscious.[GOTO]
[GOTO]
[GOTO]
[GOTO]
c54a3a,"-[GOTO]
-Contains the enemy's PSI during a battle.[GOTO]
c54a6c,"-[GOTO]
-Breaks through the enemy's shield during a battle.[GOTO]
c54aa1,"-[GOTO]
[GOTO]
-Because of its explosive power,-it may effect others besides the target creature.[GOTO]
c54af5,"-[GOTO]
-Really dishes out a lot of damage to the enemy during a battle.-Because of its explosive power,-it may effect others besides the target creature.[GOTO]
c54b67,"-[GOTO]
-Sucks up some HP from the target creature.-The more HP an enemy has, the more you get.[GOTO]
c54bb0,"-[GOTO]
-Sucks up some HP from all the enemies.-The more HP the enemies have, the more you get.[GOTO]
c54bfa,"--Deals 200 points of damage to any bug when used during combat.[GOTO]
c54c32,"-[GOTO]
-Sprays a sticky substance that stops the enemy from moving.[GOTO]
c54c6d,"-[GOTO]
-Invented by Apple Kid.-If used during combat, some damage will be dealt to the enemy,-though it's not understood why this happens... it's just yogurt after all...[GOTO]
c54ceb,"--You can even use this during battle![GOTO]
c54d10,"--During battle, a snake pops out of the bag and bites the enemy.-There are thousands of small snakes living in the bag,-so you should be able to use it over and over again.-It can possibly poison the enemy, too.c54d99,"--If used as a whip during battle, the enemy will take some damage-and stop moving for a while.[GOTO]
c54ddc,"--You can even use this during battle![GOTO]
c54e01,"-[GOTO]
[GOTO]
[GOTO]
c54e1d,"akm; $C54E20
L_C54E20:
-[GOTO]
-Fires a fast, powerful bottle rocket.[GOTO]
c54e20,"-[GOTO]
-Fires a fast, powerful bottle rocket.[GOTO]
c54e54,"-[GOTO]
-Possibly the strongest weapon around,-it does a lot of damage due to its massive warhead.[GOTO]
c54ea7,"-[GOTO]
-Because of its explosive power,-it may effect others besides the target creature. [GOTO]
c54ef7,"--Able to dish out some heavy-duty destruction in combat. -Because of its explosive power,-it may effect others besides the target creature.[GOTO]
c54f6a,"--Deals 100 points of damage to any bug when used during combat.[GOTO]
c54fa2,"--Quickly rusts metallic enemies when used during battle.-The enemy will take about 200 points of damage.[GOTO]
c54ff0,"--Causes almost instantaneous rusting-when used on metallic enemies during battle.-The enemy takes about 400 points of damage.[GOTO]
c55057,"--When used during battle, the enemy gets so nauseous from the ripe odor,-they cannot fight.[GOTO]
c5509e,"--By throwing this at the enemy during battle,-the enemy is shocked and stops moving.[GOTO]
c550e3,"--Can be used during battle.[GOTO]
c55105,"--When used as a whip during battle,-the enemy takes enough damage to stop moving for a short time.[GOTO]
c5514f,"--An ectoplasmic ooze is disgorged out of the dreadful box,-and the enemy may be poisoned.[GOTO]
c5519f,"--Increases the Defense of all the friends.[GOTO]
[GOTO]
c551cd,"--A letter from Mom to c551ea,"--Doubles your guts during battle.-However, after a battle, your guts return to normal. [GOTO]
c55230,"--If you sprinkle the powder on one of your friends during battle, -that friend turns into a dragon and attacks all enemies.[GOTO]
c5528d,"--Increase one of the friends Defense during battle.[GOTO]
[GOTO]
c552c4,"--If you wear this on your nose, you can find and root out magic truffles.[GOTO]
-...let me explain a bit about Magic Truffles.-They are a kind of mushroom that grow in damp places, like at the base of big trees.-They are almost always buried, -so they cannot be seen.-If you find one and eat it, it is said to greatly recover a person's PP!-You can see more info about the wondrous Magic Truffle after you have obtained one.c553d7,"--It invites people to come and buy your unnecessary goods.[GOTO]
c55409,"--As the title says, it helps one overcome shyness.c55433,"--Not really horrible, but the scene on the front doesn't make you want to go there. c5546c,"--A king-sized banana. Not edible.c55496,"--A letter from Tony to c554b3,"--A chick that just hatched.c554cf,"--A real, live chicken.-Don't eat it, please.c554f6,"--A key to the traveling entertainer's shack.c5551d,"--A key to a holding cell made specially for c55546,"--The -Machine that Opens Doors,-especially when you have a slightly bad key- machine.c5558a,"--A key given to you by a maid who works at the Monotoli building.c555b8,"--Apple Kid's invention.-Lay this out in the tent, and the next day, a lot of zombies may be stuck to it.c55602,"--What a miracle! Now you can see in the dark!c55627,"--Riding this makes you feel like whistling!-You can even ring the bell by pressing the R button.c5566b,"--You know, you shouldn't leave home without...-It even works overseas!c5569c,"--It says, -Section B, seat 3D.-c556c1,"--A letter from the preschool kids to c556e3,"--A bundle of brand new, crisp bills.c5570b,"--Apple Kid's invention.-Now, you can receive important calls.c55740,"--A big, beautiful, and expensive-looking gem.c5576a,"--A banana skin with Venus's autograph.c55794,"--Apple Kid's invention.-It makes something blocking your way-that looks like a pencil disappear in just a second.c557e7,"--A copy of a hieroglyph.-Something important is recorded in the ancient characters.c55831,"--It can be sold for a very high price.-Nothing happens if you use it.-A good explanation is kind of tough...c5587e,"--It must belong to someone.c55897,"--A hand-made Band Aid.-It heals your wounded body.[GOTO]
c558ca,"--A fashionable treat for snobby, haute cuisine people in some big cities.[GOTO]
30[GOTO]
c55915,"-[GOTO]
25[GOTO]
c5592c,"-[GOTO]
60[GOTO]
c55943,"--An old key.c55957,"--It looks like a plain old rock,-but for someone who knows about it, it is actually a very precious, unusual element.c559a8,"-[GOTO]
-It protects you from fire, freeze, and flash attacks.c559d9,"-[GOTO]
-When used during battle,-this item resets the abilities of all creatures (friend or enemy)-to their normal levels.-Any changes that had taken place due to PSI and such is neutralized.-It also neutralizes all shields (friend or enemy) that were in effect.-(Remember, the abilities-that I am talking about are Offense, Defense, Guts, etc.)c55ad5,"--If you touch this to your forehead and concentrate on your thoughts,-Your Sanctuary melodies can be heard.c55b21,"--If you use this in a dungeon or some such place,-the mouse brings you back to the place where you entered.-It's a very smart mouse.c55b79,"--Ice cream that is all the rage among fashionable, young women.[GOTO]
30[GOTO]
c55bc1,"--When used during battle, it bites the enemy and disappears.-It may also poison the enemy.c55c03,"--When used during battle, it bites the enemy and disappears.-It always poisons the enemy.c55c46,"--A miraculous stone that enables you to -concentrate--without using your own brain.-This is accomplished just by your keeping this item.-This is great because if you can't concentrate, you can't use PSI.c55cce,"--A handy town map. It can be used in Onett, as well as other towns.-You can view the map quickly, simply by pressing the X button.c55d2e,"--What the hey is this?c55d46,"--Orange Kid's invention.-The full name is the -Super Orange Machine.-c55d82,"--A key to a regular locker.c55da1,"--It doesn't look like it would do much of anything, but...c55dc8,"--Recovers about 20 PP.c55de0,"--An old treasure from Dalaam.c55dfe,"--A gift from a monkey.-It can be used during battle.c55e28,"--Apple Kid's invention.-It erases something that looks like an eraser-that also might be blocking your way.c55e77,"--A very strong-smelling dish.-Those who like it go nuts for it...c55eab,"-[GOTO]
c55ebb,"-[GOTO]
-Wow! Look at the pine tar! It's almost all the way to the end!c55ef6,"-[GOTO]
c55f06,"-[GOTO]
c55f16,"-[GOTO]
c55f26,"-[GOTO]
c55f36,"-[GOTO]
-When equipped, Luck is increased.c55f5d,"-[GOTO]
-When equipped, Luck is increased.c55f84,"-[GOTO]
-When equipped, Luck is increased.-Same as the one that Mr. Saturn wears on his head.[END]"
c55fcc,"-[GOTO]
c55fdc,"-[GOTO]
c55fec,"--You know what this is...[GOTO]
40[GOTO]
c56011,"--Gives you a spring in your step for about 10 seconds.-It also helps you recover your power a bit.c56054,"--Gives you a spring in your step for about 20 seconds.-It also helps you recover your power a bit.c56097,"--It helps you recover your power...-How much and what you exactly recover depends on your luck!c560d3,"--It helps you recover your power...-How much and what you exactly recover depends on your luck!c5610f,"--It helps you recover your power...-How much and what you exactly recover depends on your luck!c5614b,"--It helps you recover your power...-How much and what you exactly recover depends on your luck!c56187,"--It helps you recover your power...-How much and what you exactly recover depends on your luck!c561c3,"--It helps you recover your power...-How much and what you exactly recover depends on your luck!c561ff,"-[GOTO]
12[GOTO]
-I guess it tastes good to adults.c56230,"-[GOTO]
90[GOTO]
-100% beef.c56253,"--It's one of Mr Saturn's favorite foods.-It tastes pretty yummy.[GOTO]
100[GOTO]
c5629b,"--It's one of Mr. Saturn's favorite foods.-It tastes all right.[GOTO]
300[GOTO]
c562dd,"--An everyday dish in Dalaam.[GOTO]
200[GOTO]
c5630a,"--A croquette made with mashed chick peas, then breaded and deep fried.-Gen-san in Scaraba loves to cook this.-Salt improves it and the olive oil gives it a wonderful flavor.[GOTO]
40[GOTO]
c563a9,"--Molokheiya is a summer vegetable from Scaraba.-It's high in nutrients, and it has a light flavor that Scarabans love.[GOTO]
80[GOTO]
c56417,"--I don't have a lot to say about this.-I guess there are some people who think it's good.[GOTO]
80[GOTO]
c5645d,"--Broiled lamb's liver, etc. all served on a skewer.-Sometimes meat other than lamb is included...-that's what someone told me...[GOTO]
120[GOTO]
c564d1,"--Tastes okay in some respects.[GOTO]
160[GOTO]
c564ff,"--Recipe for making jerky.-Obtain some type of meat, slice it into pieces about a half of an inch thick.-Hang the pieces on a laundry line or something like it-and leave out in the sun for maybe 6 months...-Well, that's what my recipe says.[GOTO]
150[GOTO]
c565bc,"-[GOTO]
200[GOTO]
c565d4,"--Recipe for making spicy jerky.-Obtain some type of meat,-slice it into pieces about a half of an inch thick.-Season the pieces as much as possible,-hang the pieces on a laundry line or something like it-and leave out in the sun for maybe 8 months...-Well, that's what my recipe says...[GOTO]
250[GOTO]
c566b7,"--A gourmet version of jerky that is considered a delicacy.-It is created by a skillful artisan-who has been making jerky for over 60 years.-Jerky fans consider this the caviar of all jerkys.-I understand that they don't dry gourmet jerky on a laundry line...[GOTO]
300[GOTO]
c5678d,"--Very expensive water,-but almost the same as the water you drink in town.-It recovers PP a little bit.c567dc,"--Recovers about 40 PP.c567f4,"-[GOTO]
c56804,"-[GOTO]
-It's not money even though it's called a coin.c5682e,"--It can be sold for a very high price.-Nothing happens if you use it.-A good explanation is kind of tough...c5687b,"-[GOTO]
18[GOTO]
c56892,"-[GOTO]
; $C5689F
L_C5689F:
--A special type of bunny's favorite carrot.c5689f,"--A special type of bunny's favorite carrot.c568c9,"-A deadly PSI attack which only -It's a psychokinetic wave generated by concentration that deals[END]"
c56913,-Fire bursts from the fingers and a row of enemies take[END]
c56935,"-Causes a very cold wind to swirl around one enemy,[END]"
c56955,-May freeze the enemy completely.[END]
c5696c,"-You may miss when there are few enemies.-Eliminates a psychic or psychic power shield.[END]"
c569a9,-It generates a strong flash and can make the enemy[END]
c569ca, start crying uncontrollably[END]
c569df,-The method of -shaking off the stars- which c56a14,-Decreases by one half the amount of damage caused by an enemy's hit.[END]
c56a42,-Decreases by one half the damage caused by an enemy's hit. The damage that was blocked is then dealt back to the enemy.[END]
c56a8a,-It can block an enemy's PSI attack.[END]
c56aa0,-It reflects an enemy's PSI attack back to the attacker.[END]
c56ac0,[END]
c56ac1,[END]
c56ac2, -numbed- condition.[END]
c56ad3, Makes the target feel strange.[END]
c56ae4,-Allows you to immediately return to a place where you have already been.[END]
c56b0d,-It is most effective if you use this power multiple times to -layer- the effect.[END]
c56b3e,-It may not be so effective against some enemies.[END]
c56b5d,A cute teddy bear![END]
c56b6f,-That genius c56b8e,"-; $C56B97
L_C56B97:
-; $C56BA0
L_C56BA0:
-; $C56BA9
L_C56BA9:
-; $C56BB2
L_C56BB2:
can equip this weapon.[END]"
c56b97,"-; $C56BA0
L_C56BA0:
-; $C56BA9
L_C56BA9:
-; $C56BB2
L_C56BB2:
can equip this weapon.[END]"
c56ba0,"-; $C56BA9
L_C56BA9:
-; $C56BB2
L_C56BB2:
can equip this weapon.[END]"
c56ba9,"-; $C56BB2
L_C56BB2:
can equip this weapon.[END]"
c56bb2, can equip this weapon.[END]
c56bc0,"[GOTO]
-It protects you from paralysis attacks.[END]"
c56bdf,"-Must be equipped on your body.[END]"
c56bf4,"-Must be equipped on your arm.-It increases your Defense.[END]"
c56c16,"-Helps keep you from being hypnotized, and it also increases your Luck.[END]"
c56c40,-Must be equipped as -other.-[END]
c56c54,"[GOTO]
-Increases your Defense and Luck.[END]"
c56c6d,-Miscellaneous equipment that can only be used by c56c91,-Miscellaneous equipment that can only be used by c56cb5,"-When eaten, you recover about [END]"
c56cc5,"-If you drink this, you recover about [END]"
c56cd6, HP.[END]
c56cdb,"-In addition, it also works well on poison, nausea,[END]"
c56d02,"-colds, sunstroke, falling asleep, uncontrollable crying, and feeling strange.[END]"
c56d36,[END]
c56d37,[END]
c56d38,"-This is effective when you have paralysis, or you have been diamondized.[END]"
c56d63,"-To use, sprinkle over food.-A good combination increases the strength of your recovery.[END]"
c56d9b,-Can be used many times.[END]
c56dab,-Gone after one use.[END]
c56db7,"-Items for [END]"
c56dc5,-Damages an enemy when used during battle.[END]
c56ddd,"-When equipped, it increases your Luck.[END]"
c56df3,"[GOTO]
[END]"
c56df9,"[GOTO]
[END]"
c56dff,"-No, I don't want any mummy bandages!-No soliciting allowed please!c56e2c,"-I've never seen you around here.-What do you want?c56e5b,"[GOTO]
[END]"
c56e61,"[GOTO]
[END]"
c56e67,"-Did you come from Toto by ship?-There's a scary monster in the sea...-...Did you beat him?-Either way,c56eca,"-Snakes are so unpleasant, but so cute...-Oh, I don't know what I may be saying.c56efd,"-Should I keep a snake at home?-Perhaps I should -asp- an expert.c56f32,"-Poisonous snakes cost more. like you need one?c56f6d,"man[END]"
c56f7b,lady[END]
c56f80,"-The -Please, it is a very useful item!-Shall you buy one?; $C56FFB
L_C56FFB:
-You are afraid of snakes,c56ffb,"-You are afraid of snakes,c5701f,"-That is 290 dollars, kind .[GOTO]
; $C57067
L_C57067:
-I'll give you a discount as the sack has a hole in it.-(Snake sack dealer marked the price down to 98 dollars from 290 dollars.)c57067,"-I'll give you a discount as the sack has a hole in it.-(Snake sack dealer marked the price down to 98 dollars from 290 dollars.)c570db,"-Without any money, I cannot sell to you..c570f2,"-Since you have too many items,c5711a,"[GOTO]
[END]"
c57120,"[GOTO]
[END]"
c57126,"-I bought a --This will help out a large amount-while I am humbly searching for the Magic truffle in the Deep Darkness.-You too can learn how to use a -So please rest easy.c571b9,"[GOTO]
-Oh, you have the mark of bad luck on your face...-No... Don't worry...-If you want to know, I'll humbly tell you.--You shall come back here...-After you have encountered a dangerous situation.--However, I may be wrong, and if so... a thousand pardons.c5725a,"-Oh!-You have the mark of bad luck on your face...-Yet, I could be wrong, as you didn't wash your face lately.c572a0,"-In the pyramid there's hidden treasure.-My husband was looking for it.-Before he found it... he slipped on a banana peel.-...So he gave up the search.c5730d,"-The Tenda tribe used to live here.-They went to the back of the Deep Darkness as they were too innocent.-I wonder if they are still alive.c57361,"-If you're going to the Pyramid, prepare well,-and be ready for whatever may occur.c57399,"[GOTO]
[END]"
c5739f,"-Well done.-You have made it![GOTO]
-We finally meet, Prince [END]"
c573dc,"-The stars foretold that I would meet you here...-So, now it's the time to show you the way of the Starstorm...-For a while, you must live far away from your friends and live with me.-Do you understand?-...There's only one answer.-I must stop you here even if you don't want to.-Stay with me for a while, do you understand?!; $C5749A
L_C5749A:
-It depends on -Be faithful, and wait until the time comes![END]"
c5749a,"-It depends on -Be faithful, and wait until the time comes![END]"
c574f6,"[GOTO]
-I'm doing this as a hobby.-I recently made a friend.-And now he's a -Dungeon Man.--Would you like to meet him?; $C57584
L_C57584:
-I understand,c57584,"-I understand,c5759d,"-All righty then, I'll give you the key so that you can enter him.-Oh no... I don't have it!-I must have lost it somewhere.-I'm sorry, I don't worry about small things.c575f8,"-I stayed here the whole time you were gone.-But now I don't know why I did.c5762c,"[GOTO]
-I am not sure if it was the -Dungeon Man,- but...-there is a strange looking tower to the northwest.-...This key I picked up a little while ago shall maybe open the tower.-You may have it, I do not need it.[GOTO]
[END]"
c576e0,"-I'm not sure if it was the -Dungeon Man-...-There's a strange looking tower to the northwest.c57718,"-...But it seems that you have too many things.c57730,"[GOTO]
-(Looks like you could enter, but it's locked.)c57753,"[GOTO]
[END]"
c57760,"[GOTO]
[GOTO]
[GOTO]
-(The key worked to open the door.-You may enter.)[GOTO]
[END]"
c577b2,-(The key doesn't fit!)c577c5,-(The door's already opened.)c577d8,"[GOTO]
-A scary place called Deep Darkness is on the other side of the river.-The monsters are very strong and you can lose your health-just by wandering in the swamp.-Do you want to cross the river,; $C57878
L_C57878:
-It was stupid of me to ask.-Let's watch the sunset over Deep Darkness together from here.c57878,"-It was stupid of me to ask.-Let's watch the sunset over Deep Darkness together from here.c578b3,"-The swamp is bottomless.-Even if you're swimming, you'll be dragged in.-It is a different story if you have a submarine.[END]"
